in_packet_ratio,in_byte_ratio,size_mean,size_std,size_min,size_max,iat_mean,iat_std,iat_max,tcp_ratio,udp_ratio,category
0.740979381443299,0.9691032285918167,960.13,542.83,54,1514,0.007891,0.093987,2.781027,0.0485395189003436,0.9514604810996564,video
0.771594684385382,0.962063767996857,970.37,539.07,54,1514,0.016556,0.132411,2.781027,0.1204318936877076,0.8795681063122923,video
0.7631799163179916,0.9636822752960004,978.28,552.39,54,1514,0.008161,0.07329,1.855088,0.200836820083682,0.799163179916318,video
0.7681222707423581,0.9677412209489576,985.71,545.87,54,1494,0.008533,0.07475,1.851939,0.1803493449781659,0.8196506550218341,video
0.7694974003466204,0.9669308291626184,978.43,549.95,54,1494,0.008594,0.075095,1.851939,0.1932409012131715,0.8067590987868284,video
0.745552977571539,0.9596997124709928,920.18,590.43,54,1494,0.015457,0.101442,1.851939,0.334106728538283,0.665893271461717,video
0.7191342843089031,0.968371631446897,913.99,560.17,54,1466,0.008833,0.077367,1.851939,0.0501721593703885,0.9498278406296116,video
0.7161383285302594,0.963566848476786,902.62,564.09,54,1490,0.008357,0.070883,2.044985,0.0600384245917387,0.9399615754082612,video
0.7163886162904809,0.9664363678992032,916.66,558.94,54,1490,0.009129,0.088553,2.044985,0.0417075564278704,0.9582924435721296,video
0.7131107885824867,0.9635302179560052,910.74,560.72,54,1490,0.009479,0.092191,2.044985,0.0401548137397194,0.9598451862602806,video
0.7243720298710116,0.9596890296573568,910.1,559.34,54,1490,0.013371,0.1017,1.727864,0.0631364562118126,0.9368635437881874,video
0.7305516265912305,0.9666159640406046,931.74,551.3,54,1454,0.013734,0.121378,2.895617,0.0424328147100424,0.9575671852899575,video
0.7174645987862441,0.9598308258057778,904.0,562.86,54,1514,0.01309,0.110786,2.895617,0.0842886041807147,0.9157113958192852,video
0.7132450331125828,0.9583347263610624,891.38,567.75,54,1514,0.012967,0.11258,2.895617,0.0933774834437086,0.9066225165562912,video
0.5133689839572193,0.6192213162719932,274.15,416.7,54,1514,0.093278,0.254023,1.572015,0.7112299465240641,0.2887700534759358,video
0.671455938697318,0.9349242192918296,809.33,588.71,54,1514,0.018491,0.110483,1.572015,0.1350574712643678,0.8649425287356322,video
0.6788537549407114,0.9338689747784612,829.29,582.6,54,1490,0.019135,0.127099,2.233954,0.075098814229249,0.924901185770751,video
0.6787878787878788,0.9379462592252916,841.45,580.05,54,1514,0.017863,0.121026,2.233954,0.0989898989898989,0.901010101010101,video
0.6791497975708503,0.9378495184046168,842.87,579.84,54,1514,0.017498,0.137191,2.678924,0.097165991902834,0.902834008097166,video
0.7670725251455797,0.9697978920181184,981.37,526.78,54,1514,0.009674,0.137373,4.861399,0.0524086818422445,0.9475913181577554,video
0.7696,0.9727331098493216,985.13,524.89,54,1514,0.010613,0.141071,4.861399,0.0522666666666666,0.9477333333333332,video
0.7766247951938832,0.9749398137459891,1000.67,516.25,54,1475,0.010428,0.134776,4.861399,0.0294920808301474,0.9705079191698526,video
0.7758996728462377,0.974968563473428,999.92,516.42,54,1475,0.00947,0.087322,1.935656,0.0310796074154852,0.9689203925845148,video
0.7562062380649268,0.9670314685016682,970.91,531.9,54,1292,0.012432,0.105605,1.935656,0.0337364735837046,0.9662635264162952,video
0.7600518806744487,0.9700254356457028,981.85,526.78,54,1292,0.012635,0.117925,2.458319,0.0311284046692607,0.9688715953307392,video
0.757847533632287,0.9691224197424972,973.92,531.52,54,1490,0.012298,0.128725,2.989586,0.0416399743754003,0.9583600256245997,video
0.7583333333333333,0.9690490393212634,973.6,531.93,54,1490,0.011608,0.120776,2.989586,0.041025641025641,0.958974358974359,video
0.5316455696202531,0.7726210121012101,184.1,292.86,54,1490,0.219691,0.440986,2.989586,0.8987341772151899,0.1012658227848101,video
0.7471751412429378,0.9656416066064948,947.54,545.06,54,1490,0.013481,0.12407,2.989586,0.057909604519774,0.942090395480226,video
0.749820788530466,0.9666902788989012,957.32,539.78,54,1466,0.01359,0.121849,2.739992,0.0451612903225806,0.9548387096774194,video
0.7510791366906475,0.9668978770186596,960.64,537.97,54,1466,0.014212,0.129609,2.739992,0.0417266187050359,0.958273381294964,video
0.7459421312632322,0.9612956167787317,953.74,540.74,54,1490,0.013708,0.139782,2.739992,0.0444601270289343,0.9555398729710656,video
0.7417184265010351,0.9661637952066552,954.7,541.38,54,1490,0.009851,0.113092,2.739992,0.0315734989648033,0.9684265010351968,video
0.7424714434060229,0.9662321275419616,957.12,540.42,54,1490,0.009974,0.11056,2.087982,0.0285565939771547,0.9714434060228452,video
0.734725050916497,0.9562839745909132,951.28,543.06,54,1490,0.009798,0.106701,2.087982,0.0290224032586558,0.9709775967413442,video
0.7359263050153532,0.9587024076366172,951.4,542.82,54,1475,0.010213,0.102713,1.967091,0.033265097236438,0.966734902763562,video
0.5730994152046783,0.6856347638714312,651.35,584.93,54,1454,0.11252,0.342118,1.967091,0.3625730994152046,0.6374269005847953,video
0.7262192177691936,0.960357657623184,946.39,545.35,54,1454,0.009399,0.08908,1.967091,0.0347658136166103,0.9652341863833896,video
0.7295201163354338,0.968983055558129,941.8,547.67,54,1490,0.008883,0.083092,1.967091,0.0475036354823073,0.9524963645176928,video
0.7290353853611246,0.9665648008590983,945.2,546.11,54,1490,0.009576,0.093981,2.64093,0.0368395540475036,0.9631604459524964,video
0.7286432160804021,0.971239657438808,942.71,547.36,54,1490,0.008324,0.085244,2.64093,0.0331658291457286,0.9668341708542714,video
0.7762114537444934,0.9750233059259142,1007.48,512.58,54,1490,0.008736,0.121768,4.451316,0.0255506607929515,0.9744493392070483,video
0.7654694937256599,0.9721005832130754,992.21,521.5,54,1292,0.007989,0.113642,4.451316,0.0134141064474253,0.9865858935525746,video
0.7696358051777096,0.9756465047813776,999.2,518.18,54,1292,0.007836,0.124357,4.451316,0.0109697235629662,0.9890302764370338,video
0.7662057044079515,0.974878814150203,987.97,524.65,54,1490,0.008089,0.097896,2.804227,0.0259291270527225,0.9740708729472776,video
0.7427184466019418,0.9654788131439508,940.89,547.19,54,1490,0.016106,0.145553,2.804227,0.0550161812297734,0.9449838187702264,video
0.7149437052200615,0.9677617682329236,924.79,555.53,54,1490,0.008942,0.097922,2.202877,0.0348004094165813,0.9651995905834186,video
0.7114026236125126,0.963428055406817,919.64,556.85,54,1490,0.008586,0.087979,2.202877,0.0353178607467204,0.9646821392532796,video
0.7116161616161616,0.9607568945761792,923.87,554.54,54,1292,0.009641,0.113369,3.149082,0.0186868686868686,0.9813131313131314,video
0.619934282584885,0.9362365290193964,770.29,594.07,54,1514,0.021892,0.174424,3.149082,0.0657174151150054,0.9342825848849944,video
0.7503285151116952,0.9688713886934616,965.02,535.88,54,1514,0.008349,0.100222,3.149082,0.0346035917652212,0.9653964082347788,video
0.7526408450704225,0.9722935843494256,963.88,536.95,54,1514,0.008365,0.088245,2.101845,0.0413732394366197,0.9586267605633804,video
0.7555753791257805,0.9753398756463914,970.01,534.31,54,1514,0.008045,0.081095,1.823953,0.0423728813559322,0.9576271186440678,video
0.7570977917981072,0.9758473191687328,976.44,531.05,54,1475,0.008989,0.086431,1.823953,0.0333483551149166,0.9666516448850834,video
0.7006854531607006,0.96627783918337,907.49,562.43,54,1292,0.014365,0.109797,1.823953,0.0418888042650418,0.958111195734958,video
0.694300518134715,0.9573540241804186,896.54,565.43,54,1292,0.013736,0.107358,1.886271,0.0310880829015544,0.9689119170984456,video
0.6915820029027576,0.9562297481352304,885.53,569.71,54,1514,0.012747,0.107939,2.132689,0.0500725689404934,0.9499274310595064,video
0.6932067202337473,0.9563956231511834,890.2,568.23,54,1514,0.013965,0.148828,3.850944,0.0438276113951789,0.956172388604821,video
0.7425742574257426,0.898959306510652,861.95,570.21,54,1514,0.064364,0.341789,3.850944,0.1749174917491749,0.8250825082508251,video
0.691699604743083,0.966691433724978,902.82,565.92,54,1514,0.009987,0.127996,3.850944,0.031055900621118,0.968944099378882,video
0.6938541068351523,0.9676409927722788,913.18,561.57,54,1292,0.010009,0.126468,3.621691,0.0143595634692705,0.9856404365307294,video
0.6932339449541285,0.967581792229188,911.88,562.01,54,1292,0.010347,0.122398,3.621691,0.0160550458715596,0.9839449541284404,video
0.6681277395115842,0.9694118467273456,862.22,579.25,54,1490,0.012417,0.12552,3.621691,0.0419536631183469,0.9580463368816532,video
0.7657859381997313,0.974004512865933,986.98,524.44,54,1490,0.007159,0.068538,1.615202,0.0282131661442006,0.9717868338557992,video
0.7651785714285714,0.9739468553031334,984.51,526.21,54,1514,0.008273,0.084215,2.380281,0.03125,0.96875,video
0.7628318584070797,0.9715525266858884,979.11,529.23,54,1514,0.0078,0.083656,2.380281,0.0389380530973451,0.9610619469026548,video
0.7662337662337663,0.9723637007638024,986.18,525.07,54,1514,0.008854,0.101908,2.674935,0.0304523063143752,0.9695476936856248,video
0.6268894192521878,0.7941871803685802,680.42,571.17,63,1466,0.007958,0.075327,2.825131,0.0369928400954653,0.9630071599045346,browsing
0.6079393398751115,0.801250108900724,624.6,567.49,42,1466,0.008407,0.078024,2.825131,0.107493309545049,0.8898305084745762,browsing
0.6358718268830629,0.8421852548872306,647.01,567.39,42,1466,0.008258,0.088424,2.825131,0.0961298377028714,0.9013732833957552,browsing
0.6437869822485207,0.861924160300855,633.99,562.6,42,1514,0.007809,0.072186,2.066395,0.0994082840236686,0.8982248520710059,browsing
0.658847526772055,0.8391502664153079,598.35,544.68,42,1514,0.01019,0.08564,2.066395,0.1009688934217236,0.8959714431412544,browsing
0.6894586894586895,0.8873665057685733,702.37,560.14,54,1514,0.007475,0.062856,1.534735,0.0227920227920227,0.9772079772079773,browsing
0.6767754318618042,0.9008700726544456,715.72,569.56,54,1514,0.007367,0.060751,1.534735,0.0410748560460652,0.9589251439539348,browsing
0.676410998552822,0.916162368301497,767.69,573.73,54,1514,0.005788,0.054065,1.534735,0.0341534008683068,0.9658465991316932,browsing
0.6829062235989862,0.9252473275972016,792.68,574.2,54,1514,0.00516,0.045694,1.268524,0.0273162489439594,0.9726837510560404,browsing
0.6711647727272727,0.916900041039304,766.66,577.37,54,1514,0.006737,0.073759,2.847046,0.0369318181818181,0.9630681818181818,browsing
0.6795952782462057,0.9108822572244994,755.24,572.99,54,1466,0.008324,0.085829,2.847046,0.0244519392917369,0.975548060708263,browsing
0.6935736677115988,0.8915847001956784,692.47,562.59,54,1292,0.01457,0.115796,2.847046,0.0203761755485893,0.9796238244514106,browsing
0.6817307692307693,0.8621615681321471,621.22,547.7,54,1514,0.018116,0.105785,1.302999,0.0798076923076923,0.9201923076923076,browsing
0.6862867877269881,0.8845670048655376,664.07,564.4,42,1514,0.01235,0.080713,1.302999,0.0864120225422667,0.9098309329993738,browsing
0.6832908627593739,0.9160554212997808,752.59,579.89,42,1514,0.006974,0.050528,1.249569,0.0684382963232617,0.9293775027302512,browsing
0.6775417298937785,0.9112612669398046,752.32,582.49,42,1514,0.007108,0.050545,1.249569,0.0842185128983308,0.91350531107739,browsing
0.6846882399368587,0.9177873433699216,776.61,581.36,42,1514,0.007218,0.058594,1.451285,0.0651144435674822,0.9325177584846092,browsing
0.6830601092896175,0.9170436766282476,784.1,577.61,54,1514,0.008853,0.090879,2.738214,0.0441712204007286,0.9558287795992714,browsing
0.6912013536379019,0.8818006619219166,722.14,562.09,54,1514,0.015928,0.128322,2.738214,0.0321489001692047,0.9678510998307952,browsing
0.7137276785714286,0.9026514511087737,745.93,560.65,54,1292,0.01091,0.110698,2.738214,0.0066964285714285,0.9933035714285714,browsing
0.7118723603941811,0.899632641609975,747.66,560.39,54,1292,0.008876,0.089237,2.34968,0.005631159080244,0.994368840919756,browsing
0.7126213592233009,0.8981611870166925,738.05,563.27,54,1292,0.009171,0.093915,2.34968,0.0058252427184466,0.9941747572815534,browsing
0.7143424711958681,0.9012254280582972,745.95,565.02,54,1292,0.007358,0.073112,2.312767,0.0055621771950735,0.9944378228049264,browsing
0.7079510703363915,0.8964453435821159,735.03,566.23,65,1292,0.007068,0.066993,2.312767,0.0049694189602446,0.9950305810397554,browsing
0.706678306416412,0.895157511681881,718.24,567.58,65,1292,0.007901,0.073128,2.312767,0.0056743780008729,0.994325621999127,browsing
0.7085836909871245,0.8975704464928167,723.51,569.49,42,1494,0.008295,0.075819,2.45076,0.0266094420600858,0.9708154506437768,browsing
0.6730493058879847,0.9054296368287944,718.13,584.29,42,1494,0.009448,0.08543,2.45076,0.1493537577788415,0.8477740545715653,browsing
0.6854338842975206,0.9276362731946785,760.11,585.27,42,1494,0.010179,0.093686,2.45076,0.1565082644628099,0.8403925619834711,browsing
0.7081673306772909,0.9409514703356244,802.11,576.76,42,1494,0.006286,0.057375,1.605767,0.1298140770252324,0.8681938911022576,browsing
0.7251430128030509,0.9493488740197136,825.38,570.24,54,1466,0.00535,0.049953,1.605767,0.09261781530918,0.90738218469082,browsing
0.7414006434050977,0.9439800485691158,831.52,559.17,54,1466,0.00461,0.037403,0.845812,0.0222717149220489,0.977728285077951,browsing
0.7225940456958228,0.9331026462813984,813.49,560.25,54,1466,0.004607,0.036903,0.845812,0.0219247634433417,0.9780752365566582,browsing
0.7217567910637217,0.927538132899497,807.08,557.92,63,1292,0.005077,0.039171,0.839147,0.0017771007870017,0.9982228992129982,browsing
0.6949700046146746,0.9109677377427292,781.09,557.66,63,1292,0.004379,0.035332,0.839147,0.003461005999077,0.9965389940009228,browsing
0.7035227041335776,0.9186869283125788,793.39,557.49,65,1292,0.004057,0.032093,0.752516,0.0036652412950519,0.996334758704948,browsing
0.7222773259273954,0.9289335869198296,830.35,552.95,54,1292,0.003936,0.032989,0.752516,0.0053560801428288,0.9946439198571712,browsing
0.7128091546696198,0.9142261039432532,829.18,550.26,54,1292,0.003684,0.028913,0.718747,0.0143964562569213,0.9856035437430788,browsing
0.7255340793489319,0.915353743706042,856.96,544.15,42,1292,0.00375,0.030075,0.931597,0.0179043743641912,0.9808748728382504,browsing
0.7212298682284041,0.9039339886912572,858.84,541.03,42,1446,0.005735,0.057466,1.920261,0.0292825768667642,0.96896046852123,browsing
0.7046793760831889,0.8873898210830916,832.74,546.45,42,1446,0.006882,0.064011,1.920261,0.05684575389948,0.9410745233968804,browsing
0.6984383414108778,0.8892715087884803,812.86,557.07,42,1446,0.010693,0.09058,1.920261,0.0904684975767366,0.9063004846526656,browsing
0.6810218978102189,0.8691285442496206,770.01,565.79,54,1446,0.014235,0.095418,1.736516,0.1211678832116788,0.8788321167883212,browsing
0.6612318840579711,0.8606754352458296,776.22,562.8,54,1292,0.011787,0.105767,2.317712,0.089975845410628,0.910024154589372,browsing
0.6205298013245033,0.8234501300406092,754.73,556.34,54,1292,0.012768,0.122689,2.317712,0.0483443708609271,0.9516556291390728,browsing
0.6643598615916955,0.8642609211952447,810.89,553.95,54,1292,0.009551,0.100769,2.317712,0.018783984181908,0.981216015818092,browsing
0.6739518287243532,0.8707688851130755,825.85,550.14,54,1292,0.008884,0.095999,2.317712,0.0209634255129348,0.9790365744870652,browsing
0.6892840430510061,0.8737865614793772,827.58,549.28,54,1292,0.009113,0.080688,1.686575,0.030416471689284,0.969583528310716,browsing
0.6952300548754748,0.8727882757528685,815.76,557.79,54,1466,0.00817,0.074606,2.376356,0.0439003799071338,0.9560996200928662,browsing
0.6790190735694823,0.8994268458589135,811.37,569.52,54,1514,0.005417,0.05937,2.376356,0.0912806539509536,0.9087193460490464,browsing
0.6834632516703786,0.904259659702896,814.69,569.58,42,1514,0.005377,0.06071,2.376356,0.090478841870824,0.9078507795100222,browsing
0.6850797266514806,0.9044612685822152,815.15,570.25,42,1514,0.00504,0.049121,1.32123,0.0874145785876993,0.910876993166287,browsing
0.6979062811565304,0.917148153931779,830.0,567.07,42,1514,0.006222,0.062192,1.350824,0.0910601528747092,0.9069458291791292,browsing
0.7214406302757457,0.8788638403271534,867.22,532.21,42,1292,0.010737,0.089335,1.55521,0.0157568936409679,0.9808666291502532,browsing
0.7135069654754694,0.8661419219030768,855.16,533.05,54,1292,0.011561,0.099216,1.746183,0.0127195639006662,0.9872804360993336,browsing
0.4781633005351286,0.8199892041048984,505.59,563.04,42,1514,0.003443,0.029943,0.783937,0.8708786466424996,0.1277403763162437,browsing
0.4750666940283193,0.80316451262505,486.28,553.38,54,1514,0.004099,0.036457,1.191218,0.8524522881182024,0.147342499486969,browsing
0.465717674970344,0.8071129622413296,468.79,542.38,54,1514,0.00435,0.039673,1.191218,0.9093712930011862,0.0906287069988137,browsing
0.4404423380726698,0.7890332278836014,436.56,528.22,54,1514,0.005838,0.063686,2.418719,0.9187993680884676,0.0812006319115323,browsing
0.4835164835164835,0.8321121776033834,477.62,553.14,54,1466,0.018316,0.130306,2.418719,0.945054945054945,0.0549450549450549,browsing
0.4675118858954041,0.8362939217618803,484.0,553.98,54,1466,0.013651,0.133145,2.870005,0.94770206022187,0.0522979397781299,browsing
0.4503558115892918,0.7366923653461794,423.19,519.77,54,1514,0.00625,0.087587,2.870005,0.8976618095560827,0.1016604540833615,browsing
0.450936329588015,0.7164065330065417,406.33,508.89,54,1514,0.007326,0.094934,2.870005,0.8883895131086142,0.1108614232209737,browsing
0.4508196721311475,0.6933667094266666,394.12,501.07,54,1514,0.00615,0.072954,2.465997,0.9042622950819672,0.0947540983606557,browsing
0.4591683366733466,0.6949903739125866,419.49,536.15,42,1514,0.004886,0.050932,1.59604,0.9083166332665332,0.0894288577154308,browsing
0.4732856541859487,0.7248951773562328,445.79,565.06,42,1514,0.008013,0.076427,2.410323,0.9448885149347918,0.0521665965502734,browsing
0.4904918032786885,0.7934798482503803,500.65,587.96,42,1514,0.006499,0.061846,2.410323,0.9485245901639344,0.0491803278688524,browsing
0.4964788732394366,0.8171804480245823,526.1,603.49,42,1514,0.007533,0.070135,2.410323,0.942488262910798,0.0551643192488262,browsing
0.4913793103448275,0.8580946699185601,534.65,584.66,54,1514,0.007378,0.07687,2.410323,0.9100449775112444,0.0899550224887556,browsing
0.4939805825242718,0.8636288973731608,543.78,587.25,54,1514,0.00765,0.082532,2.66941,0.9102912621359224,0.0897087378640776,browsing
0.4731416169289202,0.8233768308979732,495.76,565.05,54,1514,0.010476,0.107017,2.66941,0.8909386869234943,0.1090613130765057,browsing
0.4725215517241379,0.8187050703610232,495.94,564.22,54,1514,0.010376,0.103457,2.66941,0.8900862068965517,0.1099137931034482,browsing
0.4828025477707006,0.6942151404620208,358.33,481.11,54,1514,0.024496,0.159853,2.66941,0.954140127388535,0.0458598726114649,browsing
0.4773006134969325,0.6767333064429942,355.91,478.19,54,1514,0.022584,0.136481,1.691961,0.9546012269938652,0.0453987730061349,browsing
0.4703595724003887,0.629704165247068,336.58,459.17,54,1514,0.019166,0.129794,2.193628,0.9640427599611272,0.0359572400388726,browsing
0.4706601466992665,0.681821823554107,381.47,489.5,54,1514,0.011774,0.104228,2.193628,0.8979217603911981,0.1020782396088019,browsing
0.4652213188798554,0.6373335148846897,358.25,470.65,42,1308,0.01724,0.140676,2.668665,0.8581752484191508,0.1364046973803071,browsing
0.4592952612393681,0.7250022046779652,420.24,530.71,42,1514,0.01151,0.11204,2.668665,0.8906439854191981,0.1057108140947752,browsing
0.4646651270207852,0.740752154775188,466.12,561.5,42,1514,0.008902,0.088832,2.668665,0.8517321016166282,0.1450346420323325,browsing
0.4478149100257069,0.770615965337571,482.72,585.16,42,1514,0.008855,0.068621,1.639671,0.900771208226221,0.0956298200514138,browsing
0.4468198824158204,0.7720820779660392,492.63,589.53,54,1514,0.010388,0.112777,3.916497,0.9021913415285944,0.097274184927846,browsing
0.4464710547184774,0.7532454755193498,483.62,584.12,54,1514,0.014694,0.153107,3.916497,0.8770816812053925,0.1221252973830293,browsing
0.4418079096045197,0.8387883603505384,489.19,596.88,54,1514,0.022146,0.204882,3.916497,0.9570621468926552,0.0429378531073446,browsing
0.4789356984478936,0.8254867289667303,475.25,585.02,54,1514,0.036782,0.252739,3.061597,0.9201773835920176,0.0798226164079822,browsing
0.4530321046373365,0.8262971395395146,495.63,593.75,54,1514,0.020156,0.177462,2.699375,0.9571938168846612,0.0428061831153388,browsing
0.4392744479495268,0.8332377996643127,498.06,595.51,54,1514,0.014582,0.135586,2.699375,0.9582018927444796,0.0417981072555205,browsing
0.4207048458149779,0.8116595830432711,480.93,587.07,54,1514,0.021779,0.178783,2.733193,0.959251101321586,0.040748898678414,browsing
0.4390842191332788,0.8527753851521528,524.95,608.05,54,1514,0.016338,0.147555,2.733193,0.9730171708912512,0.0269828291087489,browsing
0.4566959175887066,0.7222867866914724,468.81,564.29,42,1514,0.007608,0.088287,2.733193,0.904616558565433,0.0923311713086608,browsing
0.4689536878216123,0.6735707483724187,462.91,558.96,42,1514,0.00656,0.078946,2.733193,0.8967409948542024,0.1005145797598627,browsing
0.4706196581196581,0.6914330673935418,462.7,556.23,42,1514,0.005269,0.054258,1.705996,0.9009081196581196,0.0969551282051282,browsing
0.4690856313497823,0.6569876860102516,444.21,543.04,42,1514,0.005542,0.047055,1.2102,0.8934687953555878,0.1042089985486211,browsing
0.4767025089605735,0.6698199269389461,444.63,545.76,54,1514,0.011456,0.125685,4.427941,0.9127837514934288,0.087216248506571,browsing
0.4743852459016393,0.7152719333259593,426.1,528.46,54,1514,0.020068,0.181449,4.427941,0.9026639344262296,0.0973360655737704,browsing
0.4615384615384615,0.2786952423882309,208.57,327.49,54,1418,0.136158,0.508542,4.427941,0.8547008547008547,0.1452991452991453,browsing
0.4555555555555555,0.3033158607691855,188.66,315.18,54,1418,0.175218,0.657205,5.309179,0.7222222222222222,0.2777777777777778,browsing
0.4965143299767622,0.8622477503860284,581.91,657.47,54,1514,0.014947,0.18024,5.309179,0.9295120061967468,0.0704879938032533,browsing
0.4972931167826759,0.8638406799024135,579.49,657.06,54,1514,0.014507,0.173996,5.309179,0.9365815931941222,0.0634184068058778,browsing
0.4973056197074673,0.8636312109326552,577.23,656.38,54,1514,0.013425,0.122153,2.643629,0.936874518860662,0.0631254811393379,browsing
0.4952198852772466,0.8347324667226199,527.39,614.71,54,1514,0.009305,0.09482,2.643629,0.9426386233269598,0.0573613766730401,browsing
0.4857787810383747,0.7158923096719901,442.07,544.21,42,1514,0.008353,0.084157,2.643629,0.8722347629796839,0.1250564334085779,browsing
0.4804356595401371,0.7121045148380241,421.32,533.41,42,1514,0.006787,0.055374,1.500075,0.8757563533682937,0.1210165389269866,browsing
0.4810768630511119,0.7069806733810788,415.67,530.45,42,1514,0.007493,0.049391,1.232946,0.8673429574717129,0.129535700351151,browsing
0.4836233367451382,0.7150597211171659,425.81,542.46,42,1514,0.010055,0.083652,2.97375,0.849539406345957,0.1463664278403275,browsing
0.5133744855967078,0.8811887341216245,496.64,567.79,54,1514,0.02019,0.138246,2.97375,0.9331275720164608,0.0648148148148148,browsing
0.5056433408577878,0.842723087766483,510.3,577.17,54,1514,0.014384,0.12527,2.97375,0.9541008276899924,0.0458991723100075,browsing
0.474155069582505,0.8394498768093624,516.42,588.31,54,1514,0.008369,0.095872,2.728378,0.9582504970178928,0.0417495029821073,browsing
0.4658418504572351,0.8210242051222153,497.39,582.23,54,1514,0.009106,0.099006,2.728378,0.954814416352878,0.0451855836471221,browsing
0.4436339522546419,0.7620431849949371,440.74,561.57,54,1514,0.011144,0.112554,2.728378,0.9383289124668436,0.0616710875331565,browsing
0.5902287489409771,0.8677281872751104,676.54,629.33,54,1514,0.005421,0.073951,3.101084,0.474159841852584,0.525840158147416,browsing
0.6152948044366608,0.8854393185198742,727.24,641.25,63,1514,0.009528,0.113589,3.101084,0.478108581436077,0.521891418563923,browsing
0.5902912621359223,0.8583255887586888,662.33,658.3,64,1514,0.031411,0.272906,4.902975,0.6873786407766991,0.312621359223301,browsing
0.5904977375565611,0.9002180868845413,710.62,681.06,42,1514,0.042066,0.335544,4.902975,0.7941176470588235,0.1923076923076923,browsing
0.5463917525773195,0.8241187600543456,618.42,660.75,42,1514,0.089708,0.547851,4.902975,0.7731958762886598,0.1958762886597938,browsing
0.5282485875706214,0.8418086260585309,601.45,656.65,42,1514,0.053189,0.447339,6.023186,0.7768361581920904,0.2062146892655367,browsing
0.5107296137339056,0.7811335205514425,504.33,617.25,42,1514,0.071774,0.529946,6.023186,0.7467811158798283,0.2274678111587982,browsing
0.5112107623318386,0.7825447329706798,524.29,623.55,54,1514,0.044205,0.436673,6.023186,0.7623318385650224,0.2376681614349775,browsing
0.5347222222222222,0.7940381866201449,573.21,637.68,54,1514,0.053643,0.688228,11.40134,0.6805555555555556,0.3194444444444444,browsing
0.473015873015873,0.8179910847315385,522.02,628.7,54,1514,0.048556,0.658051,11.40134,0.7523809523809524,0.2476190476190476,browsing
0.5036144578313253,0.8550994344097792,594.33,654.83,63,1514,0.022128,0.413911,8.422468,0.7807228915662651,0.2192771084337349,browsing
0.5036144578313253,0.8550994344097792,594.33,654.83,63,1514,0.022128,0.413911,8.422468,0.7807228915662651,0.2192771084337349,browsing
0.5289079229122056,0.9258677157674844,649.89,678.01,63,1514,0.03573,0.484721,8.422468,0.8886509635974305,0.1113490364025695,browsing
0.5498938428874734,0.9345512805184246,710.3,690.74,63,1514,0.028505,0.371257,6.187341,0.9129511677282378,0.0870488322717622,browsing
0.5338983050847458,0.937821605518472,709.28,693.01,66,1514,0.019977,0.274895,5.11055,0.9209039548022598,0.0790960451977401,browsing
0.5333333333333333,0.9255881616818922,681.9,688.02,42,1514,0.051592,0.545199,8.901107,0.88,0.104,browsing
0.538083538083538,0.9359946171557136,701.11,694.48,42,1514,0.036876,0.461353,8.901107,0.9115479115479116,0.0737100737100737,browsing
0.6074766355140186,0.936382852480902,756.06,694.27,42,1514,0.026755,0.186358,2.307714,0.8785046728971962,0.0934579439252336,browsing
0.5914893617021276,0.9252494933320728,720.18,686.4,42,1514,0.068789,0.693987,10.286284,0.8808510638297873,0.0936170212765957,browsing
0.5831202046035806,0.9181864885692268,736.78,683.16,63,1514,0.043544,0.564689,10.286284,0.8670076726342711,0.1329923273657289,browsing
0.5402597402597402,0.9116912343873071,692.49,683.18,63,1514,0.029369,0.367561,5.851497,0.8649350649350649,0.135064935064935,browsing
0.5714285714285714,0.9227568573257992,744.54,689.22,63,1514,0.024382,0.321014,5.851497,0.8475120385232745,0.1508828250401284,browsing
0.5477031802120141,0.9229615451252816,713.82,689.8,63,1514,0.019804,0.280862,5.851497,0.8716136631330977,0.127208480565371,browsing
0.5431547619047619,0.932954526615938,718.11,694.5,66,1514,0.015274,0.220974,4.423329,0.8988095238095238,0.0997023809523809,browsing
0.5484536082474227,0.926480084872806,715.2,691.31,66,1514,0.013102,0.206034,4.423329,0.8783505154639175,0.1195876288659793,browsing
0.4452054794520548,0.9016825792734038,558.37,658.84,66,1514,0.038721,0.664144,13.806158,0.9269406392694064,0.0730593607305936,browsing
0.417391304347826,0.8544869636778514,464.92,612.94,54,1514,0.020319,0.20542,2.890699,0.9217391304347826,0.0782608695652174,browsing
0.4875621890547263,0.9095599064728448,597.91,672.82,42,1514,0.031016,0.269085,3.600479,0.9203980099502488,0.0646766169154228,browsing
0.4878048780487805,0.9014035937583388,594.12,669.37,42,1514,0.04033,0.329334,3.945345,0.902439024390244,0.0829268292682926,browsing
0.5625,0.9107018250134192,665.36,686.25,42,1514,0.077262,0.523393,5.190486,0.8928571428571429,0.0803571428571428,browsing
0.5783783783783784,0.9374115208920154,740.75,702.28,42,1514,0.073088,0.513196,5.190486,0.8810810810810811,0.0864864864864864,browsing
0.5384615384615384,0.3358250276854928,277.85,383.35,54,1288,0.443258,1.495045,5.190486,0.3846153846153846,0.6153846153846154,browsing
0.6,0.6850393700787402,76.2,20.74,54,105,0.00407,0.007887,0.0159,1.0,0.0,browsing
0.5876288659793815,0.9135881786058464,770.23,684.79,66,1514,0.002609,0.014353,0.135749,0.8247422680412371,0.1752577319587628,browsing
